design,outcome,factor,metric,point,lo95,median,hi95,replications_design,replications_benchmark,point_splits,bootstrap_draws,splits_per_bootstrap,denominator
CS-45,mean_total_shift,message_condition,q,0.0488148754774711,0.04875778516202052,0.04881572263883803,0.04887266869433786,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,message_condition,rho,0.3824817370810381,0.3818812802896864,0.3824809882958582,0.3830931908834318,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,message_condition,tau,0.2061048543073612,0.2059301782381617,0.20610246143877198,0.20627821626143725,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,inoculation,B_total,0.0006926849113463,0.0006920710238126081,0.000692689050403747,0.0006932824716306662,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,inoculation,B_factor,2.6602462994074857e-07,2.526338823908569e-07,2.6541615111481433e-07,2.7908559849808593e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,inoculation,q,7.915426869850311e-05,7.515393589749195e-05,7.898147371267165e-05,8.303783823997809e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,inoculation,rho,0.3100906614627706,0.2922800629583711,0.3095295373350804,0.32831443048478226,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,inoculation,tau,0.2061048543073612,0.2059301782381617,0.20610246143877198,0.20627821626143725,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,seeding_regime,B_total,0.0006926849113463,0.0006920710238126081,0.000692689050403747,0.0006932824716306662,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,seeding_regime,B_factor,0.0005280081699065,0.0005275861369604922,0.0005280175673562098,0.0005284347255680773,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,seeding_regime,q,0.1571061317333583,0.15697838960981103,0.15710330678183226,0.15723271836358071,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,seeding_regime,rho,0.1802172584001079,0.18008359811231076,0.18021570805803763,0.18035287751598633,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45,mean_total_shift,seeding_regime,tau,0.2061048543073612,0.2059301782381617,0.20610246143877198,0.20627821626143725,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,topology,B_total,0.000817776841506,0.0008171579350073705,0.0008177556317179053,0.0008183700544184525,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,topology,B_factor,2.387219186298148e-07,2.2959344934532998e-07,2.387042080723281e-07,2.4870022150128326e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,topology,q,7.103048652169995e-05,6.830775985969464e-05,7.104168985659709e-05,7.401078445099282e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,topology,rho,0.1981776221422263,0.188880823227366,0.19813576248881531,0.20922636817521717,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,topology,tau,0.2433253186458598,0.24310975278194624,0.24332413426536506,0.24352706557199938,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,message_condition,B_total,0.000817776841506,0.0008171579350073705,0.0008177556317179053,0.0008183700544184525,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,message_condition,B_factor,0.0001889250467487,0.00018869148249256335,0.00018891823035690642,0.00018916142397710925,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,message_condition,q,0.0562136818593129,0.05613866875737253,0.05621152166004067,0.05628622741354303,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,message_condition,rho,0.4404539902021016,0.4397173428973071,0.44047082949236965,0.44113853166284495,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,message_condition,tau,0.2433253186458598,0.24310975278194624,0.24332413426536506,0.24352706557199938,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,inoculation,B_total,0.000817776841506,0.0008171579350073705,0.0008177556317179053,0.0008183700544184525,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,inoculation,B_factor,3.066165380438365e-07,2.9543243307714266e-07,3.065599089629507e-07,3.1869884889789634e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,inoculation,q,9.123218344531586e-05,8.790533434624403e-05,9.12195593598356e-05,9.482486942728779e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,inoculation,rho,0.3574064744253751,0.3379320965359757,0.35734691109538785,0.378037474215187,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,inoculation,tau,0.2433253186458598,0.24310975278194624,0.24332413426536506,0.24352706557199938,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,seeding_regime,B_total,0.000817776841506,0.0008171579350073705,0.0008177556317179053,0.0008183700544184525,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,seeding_regime,B_factor,0.0006283064563005,0.000627863397174299,0.0006282938214434373,0.0006287630291179179,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,seeding_regime,q,0.1869493741165798,0.18679973957347332,0.18694858992085256,0.1870967810673821,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,seeding_regime,rho,0.21445059649287,0.21427630207346407,0.21444764939979954,0.2146159238024551,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
CS-45-R,mean_total_shift,seeding_regime,tau,0.2433253186458598,0.24310975278194624,0.24332413426536506,0.24352706557199938,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,topology,B_total,0.0004680417401547,0.0004674929246747466,0.00046804524354815554,0.00046857741161248777,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,topology,B_factor,7.807683844369627e-07,7.594779557487707e-07,7.800094192429626e-07,8.025167699820466e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,topology,q,0.0002323136414353,0.00022596344216509103,0.00023210168709868472,0.00023872736587507434,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,topology,rho,0.6481634479131572,0.6207562141110722,0.6479753102142461,0.6780410205477334,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,topology,tau,0.1392634271141686,0.13910500275500953,0.13926570397235483,0.13941843254262565,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,message_condition,B_total,0.0004680417401547,0.0004674929246747466,0.00046804524354815554,0.00046857741161248777,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,message_condition,B_factor,0.0004611939085418,0.0004606202139768722,0.0004611981653614035,0.0004617425904971652,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,message_condition,q,0.1372258898244195,0.1370667508901055,0.13722818875793125,0.13738225182352648,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,message_condition,rho,1.0752131640028155,1.0734550860891414,1.075227968034397,1.0768568995930516,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,message_condition,tau,0.1392634271141686,0.13910500275500953,0.13926570397235483,0.13941843254262565,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,inoculation,B_total,0.0004680417401547,0.0004674929246747466,0.00046804524354815554,0.00046857741161248777,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,inoculation,B_factor,7.644616333638354e-07,7.453239271967811e-07,7.652800742920362e-07,7.850332400395309e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,inoculation,q,0.000227461651015,0.0002217181175635067,0.00022767759661177877,0.00023359199325292975,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,inoculation,rho,0.8910919774815595,0.858525464393276,0.8920496891109682,0.9287058888468985,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,inoculation,tau,0.1392634271141686,0.13910500275500953,0.13926570397235483,0.13941843254262565,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,seeding_regime,B_total,0.0004680417401547,0.0004674929246747466,0.00046804524354815554,0.00046857741161248777,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,seeding_regime,B_factor,5.302601595179634e-06,5.243868332988282e-06,5.301493950265986e-06,5.360804543374514e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,seeding_regime,q,0.0015777619972986,0.0015602415390516028,0.001577250932872715,0.001594675297335984,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,seeding_regime,rho,0.001809858968736,0.0017896034635522964,0.001809381968626882,0.0018294504730043434,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
D-A95,mean_total_shift,seeding_regime,tau,0.1392634271141686,0.13910500275500953,0.13926570397235483,0.13941843254262565,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,topology,B_total,0.0030027118336996,0.003001092317589533,0.003002713342178517,0.0030043584464361163,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,topology,B_factor,1.1398577631844707e-06,1.096236320463249e-06,1.13862197918818e-06,1.183960204885571e-06,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,topology,q,0.0003391588503864,0.00032614282606833783,0.00033878341305935294,0.00035214758067195635,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,topology,rho,0.9462654388202568,0.917745696983835,0.9463163928389122,0.9741862511163789,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,topology,tau,0.8934415560009289,0.8928175725284492,0.8934410150249326,0.894028372552366,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,message_condition,B_total,0.0030027118336996,0.003001092317589533,0.003002713342178517,0.0030043584464361163,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,message_condition,B_factor,3.845195226567705e-05,3.823173800645303e-05,3.8453696414311777e-05,3.866093045109212e-05,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,message_condition,q,0.011441181827026,0.011375617511640153,0.011440654444082668,0.011503481113390333,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,message_condition,rho,0.08964568805426,0.08911634036448264,0.0896377264720044,0.09014058476444661,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,message_condition,tau,0.8934415560009289,0.8928175725284492,0.8934410150249326,0.894028372552366,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,inoculation,B_total,0.0030027118336996,0.003001092317589533,0.003002713342178517,0.0030043584464361163,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,inoculation,B_factor,9.229863536833302e-07,8.845362249718937e-07,9.216213259940456e-07,9.57036477858633e-07,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,inoculation,q,0.0002746298711543,0.0002632042486270926,0.0002742356424758761,0.00028471561886865045,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,inoculation,rho,1.0758757525516407,1.0416332846830652,1.073849215454922,1.1068963399279155,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,inoculation,tau,0.8934415560009289,0.8928175725284492,0.8934410150249326,0.894028372552366,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,seeding_regime,B_total,0.0030027118336996,0.003001092317589533,0.003002713342178517,0.0030043584464361163,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,seeding_regime,B_factor,0.002962197037317,0.002960535583838533,0.00296219304846379,0.0029638338063064256,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,seeding_regime,q,0.8813865854523625,0.8807743140320817,0.8813923225891125,0.8819970087142115,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,seeding_regime,rho,1.0110431226862833,1.0104549761544712,1.0110442514823819,1.011606611145059,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-S,mean_total_shift,seeding_regime,tau,0.8934415560009289,0.8928175725284492,0.8934410150249326,0.894028372552366,30,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,topology,B_total,6.151604633771951e-08,6.031680219548719e-08,6.155325449569886e-08,6.276172606669609e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,topology,B_factor,1.3070183192404886e-09,1.099376072742885e-09,1.350233083035747e-09,1.5912853745558486e-09,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,topology,q,3.888966193020183e-07,3.271582809558073e-07,4.018490132085409e-07,4.7348411581874954e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,topology,rho,0.0010850356100106,0.0009107769157251071,0.0011180894143877347,0.0013337366523375168,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,topology,tau,1.830378511256625e-05,1.794897848666559e-05,1.831576392883739e-05,1.867283969228844e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,message_condition,B_total,6.151604633771951e-08,6.031680219548719e-08,6.155325449569886e-08,6.276172606669609e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,message_condition,B_factor,5.8317644287954355e-08,5.733822513777631e-08,5.8370377909239884e-08,5.945587291311334e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,message_condition,q,1.7352116933159918e-05,1.705450072861468e-05,1.7368893726093742e-05,1.7694973760461906e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,message_condition,rho,0.0001359599458507,0.00013365007677244132,0.00013609589048884418,0.00013863045804618967,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,message_condition,tau,1.830378511256625e-05,1.794897848666559e-05,1.831576392883739e-05,1.867283969228844e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,inoculation,B_total,6.151604633771951e-08,6.031680219548719e-08,6.155325449569886e-08,6.276172606669609e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,inoculation,B_factor,1.804669909036987e-09,1.529653908831907e-09,1.7690376454082993e-09,2.005221070655564e-09,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,inoculation,q,5.369703058090264e-07,4.5518517418397715e-07,5.263796467424618e-07,5.963578367489592e-07,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,inoculation,rho,0.0021036070454825,0.0017755197783193835,0.002060327976859809,0.002356722286858892,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,inoculation,tau,1.830378511256625e-05,1.794897848666559e-05,1.831576392883739e-05,1.867283969228844e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,seeding_regime,B_total,6.151604633771951e-08,6.031680219548719e-08,6.155325449569886e-08,6.276172606669609e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,seeding_regime,B_factor,8.671382148768587e-11,-7.054971356327032e-11,7.186726403072733e-11,2.1846467898007625e-10,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,seeding_regime,q,2.5801254295284922e-08,-2.0994716420229204e-08,2.138414628522738e-08,6.500458633292967e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,seeding_regime,rho,2.9596752596976828e-08,-2.408349876322798e-08,2.453035783638663e-08,7.456917730537623e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
E-SD,mean_total_shift,seeding_regime,tau,1.830378511256625e-05,1.794897848666559e-05,1.831576392883739e-05,1.867283969228844e-05,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,mean_total_shift,topology,B_total,1.0545358770636143e-08,1.0338563202721901e-08,1.0565298719648779e-08,1.0789667063336312e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,mean_total_shift,topology,B_factor,2.0110429045232864e-10,1.6052581952718884e-10,2.0848681840049664e-10,2.565052614896173e-10,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,mean_total_shift,topology,q,5.983755356197996e-08,4.775120452605038e-08,6.203584600111524e-08,7.632853553846069e-08,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,mean_total_shift,topology,rho,0.0001669489350336,0.000135320650280498,0.00017364484503830607,0.00021524009083392117,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
J-S06-D05,mean_total_shift,topology,tau,3.137717593438488e-06,3.075809227081188e-06,3.143648115152987e-06,3.2110399708776593e-06,60,30,100,1000,20,C-D50 repeated-cross-fit B at native R=30
