design,outcome,factor,metric,point,p02_5,median,p97_5,range_width,bootstrap_draws,range_label,replications_design,replications_benchmark
J-S06-D05,conversion_rate,seeding_regime,B_total_U,6.50185188167561e-09,-8.796729449514193e-09,6.161138047067059e-09,2.2871229157892388e-08,3.166795860740658e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,seeding_regime,B_factor_U,-1.4354580266233224e-09,-5.6396909778749836e-09,-1.6054774063083218e-09,2.9373607686361647e-09,8.577051746511148e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,seeding_regime,q_proportion,-3.5011086180198467e-07,-1.3747527544153749e-06,-3.917579544490536e-07,7.156248855975204e-07,2.0903776400128954e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,seeding_regime,rho_proportion,-4.232803986660993e-07,-1.6621143538505219e-06,-4.7336535628798474e-07,8.655353160165723e-07,2.5276496698670943e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D05,conversion_rate,seeding_regime,tau_proportion,1.5858136729759246e-06,-2.1438671776665702e-06,1.4956051605856697e-06,5.567297100867401e-06,7.71116427853397e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S06-D50,conversion_rate,topology,B_total_U,9.09488634855034e-07,5.088651356732558e-07,9.12224085205243e-07,1.3439212353156413e-06,8.350560996423855e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,topology,B_factor_U,-6.78795982401586e-09,-8.020844744681177e-08,-8.591124533262218e-09,8.154177987549557e-08,1.6175022732230732e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,topology,q_proportion,-1.655595928119093e-06,-1.9690207101008624e-05,-2.092713006116148e-06,2.000441004614021e-05,3.969461714714883e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,topology,rho_proportion,-0.0023818753659897596,-0.02767253035977832,-0.0026975125185480786,0.036033776562686345,0.06370630692246466,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,topology,tau_proportion,0.0002218259564838975,0.00012374596056537922,0.00022270556783128272,0.0003285211990300419,0.0002047752384646627,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,message_condition,B_total_U,9.09488634855034e-07,5.088651356732558e-07,9.12224085205243e-07,1.3439212353156413e-06,8.350560996423855e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,message_condition,B_factor_U,9.868666719654491e-07,6.972636514802931e-07,9.82011672311003e-07,1.3239232652100622e-06,6.266596137297691e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,message_condition,q_proportion,0.0002406986025347195,0.00016979591672607015,0.00023944305340583752,0.00032335296143459866,0.0001535570447085285,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,message_condition,rho_proportion,0.001404412153392577,0.000990827630362894,0.0013997794399933379,0.0018906977096730063,0.0008998700793101124,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,message_condition,tau_proportion,0.0002218259564838975,0.00012374596056537922,0.00022270556783128272,0.0003285211990300419,0.0002047752384646627,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,inoculation,B_total_U,9.09488634855034e-07,5.088651356732558e-07,9.12224085205243e-07,1.3439212353156413e-06,8.350560996423855e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,inoculation,B_factor_U,-4.3185191287747763e-08,-1.1365105442787327e-07,-4.3763759341232345e-08,3.679832212629848e-08,1.5044937655417174e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,inoculation,q_proportion,-1.0532947852472773e-05,-2.7777610612688005e-05,-1.0640032260006757e-05,8.984270719250684e-06,3.6761881331938686e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,inoculation,rho_proportion,-0.01349476779725603,-0.0394897029892763,-0.013323210908376279,0.01133377531218465,0.05082347830146095,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,inoculation,tau_proportion,0.0002218259564838975,0.00012374596056537922,0.00022270556783128272,0.0003285211990300419,0.0002047752384646627,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,seeding_regime,B_total_U,9.09488634855034e-07,5.088651356732558e-07,9.12224085205243e-07,1.3439212353156413e-06,8.350560996423855e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,seeding_regime,B_factor_U,-2.7404885998644922e-08,-9.332884667266067e-08,-2.779679791215313e-08,5.4703149505526284e-08,1.4803199617818696e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,seeding_regime,q_proportion,-6.684102270228531e-06,-2.259342053431445e-05,-6.7555809150135335e-06,1.3458511904682543e-05,3.605193243899699e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,seeding_regime,rho_proportion,-8.08101028087348e-06,-2.741818609195989e-05,-8.174146032482685e-06,1.6275870449277635e-05,4.3694056541237525e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D50,conversion_rate,seeding_regime,tau_proportion,0.0002218259564838975,0.00012374596056537922,0.00022270556783128272,0.0003285211990300419,0.0002047752384646627,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,topology,B_total_U,4.4381084495886264e-06,3.748836372513898e-06,4.429668369634803e-06,5.179281098901831e-06,1.4304447263879332e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,topology,B_factor_U,3.903920893007376e-08,-8.995738530673628e-08,4.058198413548501e-08,2.0620112163490318e-07,2.9615850694163944e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,topology,q_proportion,9.521735104110071e-06,-2.187970836444287e-05,9.901258564012985e-06,4.983499111502921e-05,7.171469947947208e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,topology,rho_proportion,0.013698744905543339,-0.03621771664314939,0.014360234365477266,0.07534402619197922,0.11156174283512861,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,topology,tau_proportion,0.0010824628412934316,0.000919446032883326,0.0010810772782316213,0.0012629501361684282,0.00034350410328510216,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,message_condition,B_total_U,4.4381084495886264e-06,3.748836372513898e-06,4.429668369634803e-06,5.179281098901831e-06,1.4304447263879332e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,message_condition,B_factor_U,4.1911511485756495e-06,3.6320018434289148e-06,4.1793532849962045e-06,4.813093559502958e-06,1.181091716074043e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,message_condition,q_proportion,0.0010222294998216966,0.0008870413338676484,0.0010184967153947198,0.0011669721479943152,0.00027993081412666686,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,message_condition,rho_proportion,0.005964436511005183,0.00517470295110516,0.005946479581570337,0.006844254055224999,0.0016695511041198395,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,message_condition,tau_proportion,0.0010824628412934316,0.000919446032883326,0.0010810772782316213,0.0012629501361684282,0.00034350410328510216,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,inoculation,B_total_U,4.4381084495886264e-06,3.748836372513898e-06,4.429668369634803e-06,5.179281098901831e-06,1.4304447263879332e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,inoculation,B_factor_U,5.5114529934427206e-08,-9.879132537601542e-08,5.371549512840074e-08,2.384398315672288e-07,3.372311569432442e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,inoculation,q_proportion,1.3442535563749432e-05,-2.4161907438373515e-05,1.3101889122676528e-05,5.763819202032137e-05,8.180009945869488e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,inoculation,rho_proportion,0.0172225191446825,-0.032131956300311834,0.01666903543192755,0.08097631701102169,0.11310827331133352,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,inoculation,tau_proportion,0.0010824628412934316,0.000919446032883326,0.0010810772782316213,0.0012629501361684282,0.00034350410328510216,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,seeding_regime,B_total_U,4.4381084495886264e-06,3.748836372513898e-06,4.429668369634803e-06,5.179281098901831e-06,1.4304447263879332e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,seeding_regime,B_factor_U,1.5280356214850687e-07,9.935621317423174e-09,1.541705686188463e-07,2.97653975998719e-07,2.8771835468129586e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,seeding_regime,q_proportion,3.7269070803883066e-05,2.398880199336285e-06,3.7650254407437364e-05,7.288769062381577e-05,7.048881042447948e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,seeding_regime,rho_proportion,4.50579198445573e-05,2.8991821055510922e-06,4.5459056117640726e-05,8.803296699619919e-05,8.51337848906481e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S06-D95,conversion_rate,seeding_regime,tau_proportion,0.0010824628412934316,0.000919446032883326,0.0010810772782316213,0.0012629501361684282,0.00034350410328510216,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,topology,B_total_U,7.093947666490027e-06,6.04453535518894e-06,7.067018568481109e-06,8.124654433392074e-06,2.0801190782031343e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,topology,B_factor_U,4.703788699944572e-08,-1.2600390278300293e-07,4.923094589166194e-08,2.4152652238395734e-07,3.6753042516696027e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,topology,q_proportion,1.1472627446627384e-05,-3.0809732870618544e-05,1.1985617806923263e-05,5.879232519037947e-05,8.960205806099801e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,topology,rho_proportion,0.01650545778361813,-0.04803369083799564,0.017424264411075363,0.11016603386065067,0.15819972469864632,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,topology,tau_proportion,0.0017302269275928743,0.001472409965814038,0.0017225996060609044,0.0019770306624700036,0.0005046206966559657,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,message_condition,B_total_U,7.093947666490027e-06,6.04453535518894e-06,7.067018568481109e-06,8.124654433392074e-06,2.0801190782031343e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,message_condition,B_factor_U,6.686666696841746e-06,5.759180586802045e-06,6.665575542871306e-06,7.687017397566299e-06,1.927836810764254e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,message_condition,q_proportion,0.001630890347466923,0.0014029872964348902,0.0016281603042695352,0.0018780706168988568,0.0004750833204639666,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,message_condition,rho_proportion,0.00951581023202162,0.00811584888631723,0.009503643394236549,0.011022293074816693,0.0029064441884994636,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,message_condition,tau_proportion,0.0017302269275928743,0.001472409965814038,0.0017225996060609044,0.0019770306624700036,0.0005046206966559657,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,inoculation,B_total_U,7.093947666490027e-06,6.04453535518894e-06,7.067018568481109e-06,8.124654433392074e-06,2.0801190782031343e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,inoculation,B_factor_U,2.160813376195491e-07,-4.379244316517924e-08,2.1309253721641406e-07,4.861768115711892e-07,5.299692547363685e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,inoculation,q_proportion,5.27026370191163e-05,-1.0703075145869288e-05,5.184402341126754e-05,0.00011807138304450482,0.0001287744581903741,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,inoculation,rho_proportion,0.06752239343035166,-0.013253486079203278,0.06657441511238982,0.16638618080681805,0.17963966688602134,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D50,conversion_rate,inoculation,tau_proportion,0.0017302269275928743,0.001472409965814038,0.0017225996060609044,0.0019770306624700036,0.0005046206966559657,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
