ss_sys,ss_mc,ms_mc,grand_mean,cell_mean_mc_se_median,main_ss__topology,main_share__topology,shapley_ss__topology,shapley_share__topology,main_ss__message_condition,main_share__message_condition,shapley_ss__message_condition,shapley_share__message_condition,main_ss__inoculation,main_share__inoculation,shapley_ss__inoculation,shapley_share__inoculation,main_ss__seeding_regime,main_share__seeding_regime,shapley_ss__seeding_regime,shapley_share__seeding_regime,design,outcome
0.0013468004294572102,0.029734858812772116,7.1204163823688015e-06,0.0035746976831799305,0.00047619863198871613,1.5303955865340783e-05,0.011363194969806038,0.0002671175951251015,0.1983349494718796,0.00038490923250297446,0.2857952997966456,0.0006301699379896511,0.46790149765813727,1.3651769802931662e-05,0.010136445982894156,0.0002064451252054519,0.15328560987217218,2.08382045382564e-05,0.015472377408325189,0.0002430677711370058,0.18047794299781103,J-S18-D05,conversion_rate
0.058663127243327805,0.013206468715405163,3.1624685621180945e-06,0.04700246848860874,0.00031933953412568257,0.0020923942775629813,0.03566796343611165,0.002470713964989945,0.042116983548144506,0.047658237339347494,0.8124053315750912,0.047864072848817066,0.8159141030835686,0.0014245575682718318,0.024283696338978544,0.0018176162943870592,0.030983965223125576,0.006363348114997302,0.10847270532651417,0.006510724135133737,0.11098494814516133,J-S18-D50,mean_total_shift
0.11144208924864484,0.017640142541897157,4.224172064630545e-06,0.02978290005330914,0.0003714687847105963,0.0010597839583090375,0.009509728016176121,0.0016745857343609867,0.015026510590847973,0.10441886938555799,0.9369787491383356,0.10470668419268823,0.939561389225853,0.0032092890085707636,0.028797818043507197,0.0037911507457741114,0.03401902074283135,0.0010745569628868839,0.009642290180771632,0.0012696685758214706,0.011393079440467418,J-S18-D50,mean_signed_shift
0.0712653590426632,0.2374224522426558,5.685403549872026e-05,0.03305376262801862,0.0013641163429809454,0.0005196303420123677,0.0072914856389243695,0.002994061688944756,0.04201286191727951,0.05800588153732945,0.8139421777501193,0.059729683484970306,0.8381306750901649,0.003196443009927438,0.04485268934116895,0.005329876600532486,0.07478916365722287,0.0017339110262249006,0.024330348566501854,0.00321173726821566,0.045067299335332676,J-S18-D50,conversion_rate
0.24476812206988316,0.025090221850884525,6.008194887663919e-06,0.0799353396903861,0.0004425128196830086,0.004640715086929895,0.01895963840260594,0.005854836690548556,0.023919931407068426,0.19011532060283556,0.7767160159383671,0.19089495115488914,0.7799011960405007,0.004666721661038574,0.019065888243838345,0.00584609212992941,0.023884205510472094,0.04154008351369789,0.16971198358027145,0.042172242094516046,0.1722946670419588,J-S18-D95,mean_total_shift
0.3887186139325073,0.03514091082832968,8.414969068086609e-06,0.05556748728825213,0.000519041730267377,0.0037706594825855765,0.009700228770727895,0.0054106336592089225,0.013919152480175194,0.3578363998760239,0.9205538069194561,0.3588813619431983,0.9232420292729033,0.010132976685026131,0.026067639474515895,0.011739597689872226,0.030200760316331437,0.012032651957963532,0.030954658528528158,0.01268702064022779,0.032638057930589916,J-S18-D95,mean_signed_shift
0.34813577664943307,0.4126961369162466,9.882570328454181e-05,0.06174852152215625,0.0018217257155730665,0.001833474900668802,0.005266551224107831,0.009559107707616591,0.027457987224457123,0.30224298079946066,0.8681755828382278,0.3055832847882913,0.8777704139727316,0.011322926465372446,0.03252445518339945,0.018626267754713228,0.053502883081934925,0.01131904785489616,0.032513314097833305,0.01436711639881199,0.041268715720876446,J-S18-D95,conversion_rate
14.519416667293346,0.017710221023288522,4.240953310174455e-06,0.048704719957071076,0.00018892409623027083,0.0027206022283503633,0.00018737682723017602,0.0053591507748477814,0.00036910234740489847,1.1833100968991999,0.08149845989093638,1.853160412308437,0.12763325516257784,0.0019813064459289725,0.0001364590941447457,0.0038382666970562442,0.00026435405670961846,11.98439273769764,0.8254045608246687,12.657058837513006,0.8717332884333078,NC-NoOp,mean_total_shift
9.748599085544088,0.023059572052635396,5.521928173523802e-06,0.03708900052105774,0.00021952322747070347,0.0024636250164505233,0.00025271579996594183,0.005317559675278389,0.0005454691108554913,0.7356306808074182,0.07546014297564697,1.2177543987967006,0.12491583540474784,0.003866413420940547,0.0003966122093044054,0.007239442607453631,0.0007426136354493015,8.032180323064592,0.8239317518940006,8.518287684464656,0.8737960818489475,NC-NoOp,mean_signed_shift
17.722076743184243,0.29252111504806816,7.00481597337328e-05,0.046904274955934154,0.0008630285887838466,0.004339740044667805,0.0002448776239690324,0.015060065242645242,0.0008497912214739287,1.7293033486192988,0.09757904638824984,3.0383046597293504,0.17144179566301992,0.006456647348570026,0.0003643279194721463,0.01608519759651012,0.0009076361551529986,13.337536803744928,0.7525944615308378,14.652626820615742,0.8268007769603535,NC-NoOp,conversion_rate
0.3474724075574153,0.003984129070165175,9.540538961123504e-07,0.023799700997612437,0.00017375419401139406,0.0005190827157779341,0.0014938818291411022,0.0006746031991716941,0.0019414583273356018,0.3144039507795358,0.9048314166574065,0.3162443868304747,0.910128056076566,0.00035716124379409173,0.00102788375717308,0.0004847054927785962,0.0013949467129947717,0.028294973955431665,0.08143085131372996,0.03006871203499039,0.08653553888310377,PC-M01,mean_total_shift
0.14888612184684052,0.005316279943411996,1.2730555420047883e-06,0.014800435739468926,0.00020415727930560862,0.0002847903104409925,0.001912806290528253,0.0004939960294438136,0.0033179454425711244,0.13342519032231295,0.8961559926959998,0.13432658847729642,0.9022102719249984,0.00087139508080423,0.005852762299098878,0.0011006502536635592,0.00739256446477799,0.012162765539796656,0.08169173452115651,0.01296488708643667,0.08707921816765217,PC-M01,mean_signed_shift
0.17219590999126097,0.12495141565365184,2.9921316009016244e-05,0.016344228450250218,0.0010145321027194782,0.00037136980148336235,0.002156670280392894,0.00144037003964425,0.008364716907139951,0.15258067862566616,0.8860877046000089,0.15433707743875033,0.8962877076847122,0.0005672979535896919,0.0032944914523143007,0.0014812343595191932,0.008602029860026098,0.013461996208312926,0.07817837374300081,0.014937228153347196,0.08674554554812172,PC-M01,conversion_rate
0.1279979152934306,0.0005862682075026579,1.403898964326288e-07,0.006222271784885067,2.4845920795341264e-05,4.049920087830821e-05,0.00031640516007987515,7.276905898927598e-05,0.0005685175326680559,0.021592652764572916,0.16869534722555862,0.027681911433594,0.2162684553895602,2.1544386216507457e-05,0.00016831825867724275,4.154304505592874e-05,0.0003245603255388403,0.09409695548433072,0.7351444378497638,0.10020169175579141,0.782838466752233,PC-M05,mean_total_shift
0.04786595458176439,0.000791309898385087,1.894899181956626e-07,0.0037955030400462224,2.9085404016284068e-05,2.173099108968927e-05,0.000453996818397688,5.193848303411046e-05,0.0010850819436890034,0.008790395620357067,0.1836460945397288,0.011189491659403493,0.2337672309509603,6.263681635850261e-05,0.0013085880539895367,0.00010397902037957635,0.0021722959729542192,0.03410188013225101,0.7124454203456518,0.0365205454189472,0.7629753911323962,PC-M05,mean_signed_shift
0.06015870417857947,0.033335418109672596,7.982619279136158e-06,0.00414483781198477,0.000412445887349477,8.85343472193922e-05,0.0014716797582039068,0.000350425236473831,0.0058250130427278364,0.010186973666671168,0.16933499159874546,0.013284266719847846,0.2208203600997432,2.7422550231874657e-05,0.000455836783825522,0.00025108432717354243,0.004173699061539049,0.04314515006536593,0.7171888200465676,0.046272927895084255,0.7691809277959899,PC-M05,conversion_rate
